Sort_ID,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Checker,Country,Region,Site_name,Site_ID,Paper_year,Study_midyear,YearsOfData,Annual_coverage,Latitude,Longitude,Elevation,MAT,MAP,MPET,Study_temp,Study_precip,Manipulation,Manipulation_level,Manipulation_age,IGBP,Ecosystem_age,Species,Leaf_habit,Ecosystem_state,LAI,Soil_family,Soil_texture,Soil_sand,Soil_silt,Soil_clay,Soil_rock,Soil_depth,Soil_BD,Soil_pH,Soil_SAR,Soil_SOC,Soil_C_stock,Soil_N,Soil_CN,Crust,Ksat,E,I30,EI30_R,K,L,Slope,Plant_cover_C,P,Meas_method,Method_details,Study_area,Field_scale,Field_area,Measure_time,Measure_interval,Replication,ER_annual_paper,ER_annual_units,Convertor,ER_annual,ER_Sedt_se,ER_Sedt_sd,ER_max,ER_maxday,Sediment_annual,Runoff_annual,Runoff_se,Runoff_sd,Runoff_max,Runoff_max_day,Leaching,Leaching_unit,Leaching_type,Data_source,Notes,Comments1,Comments2,Comment3
940,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-BS,2013,2006,1,1,-29.36,-51.67,,18.50,1500.00,,,1447,Bare,Bare Soil,15,BSV,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,4.5,,1.4268,,,,,,,,6477,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,142.42,Mg/ha,1,142.42,,,,,,367.000,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
941,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-BS,2013,2007,1,1,-29.36,-51.67,,18.50,1500.00,,,1476,Bare,Bare Soil,16,BSV,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,4.5,,1.4268,,,,,,,,5435,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,185.22,Mg/ha,1,185.22,,,,,,452.400,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
942,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1992,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,1,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,7919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,6.47,Mg/ha,1,6.47,,,,,,215.600,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
943,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1993,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,2,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,2350,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,9.63,Mg/ha,1,9.63,,,,,,289.700,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
944,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1994,64,1,-29.36,-51.67,,18.50,1500.00,,,1993,Conservation ,Cover Crop,3,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3436,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.25,Mg/ha,1,1.25,,,,,,101.400,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
945,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1995,64,1,-29.36,-51.67,,18.50,1500.00,,,1244,Conservation ,Cover Crop,4,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8274,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.16,Mg/ha,1,0.16,,,,,,33.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
946,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1996,64,1,-29.36,-51.67,,18.50,1500.00,,,1100,Conservation ,Cover Crop,5,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,5920,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.11,Mg/ha,1,0.11,,,,,,6.200,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
947,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1997,64,1,-29.36,-51.67,,18.50,1500.00,,,1934,Conservation ,Cover Crop,6,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11798,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.44,Mg/ha,1,0.44,,,,,,54.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
948,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1998,64,1,-29.36,-51.67,,18.50,1500.00,,,1536,Conservation ,Cover Crop,7,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11983,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.39,Mg/ha,1,0.39,,,,,,48.100,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
949,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,1999,64,1,-29.36,-51.67,,18.50,1500.00,,,1458,Conservation ,Cover Crop,8,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8879,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.15,Mg/ha,1,0.15,,,,,,10.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
950,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2000,64,1,-29.36,-51.67,,18.50,1500.00,,,2046,Conservation ,Cover Crop,9,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11498,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.14,Mg/ha,1,0.14,,,,,,21.700,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
951,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2001,64,1,-29.36,-51.67,,18.50,1500.00,,,1805,Conservation ,Cover Crop,10,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,10667,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.08,Mg/ha,1,0.08,,,,,,45.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
952,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2002,64,1,-29.36,-51.67,,18.50,1500.00,,,2898,Conservation ,Cover Crop,11,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,12628,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.48,Mg/ha,1,0.48,,,,,,87.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
953,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2003,64,1,-29.36,-51.67,,18.50,1500.00,,,1452,Conservation ,Cover Crop,12,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,9025,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.07,Mg/ha,1,0.07,,,,,,30.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
954,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2004,64,1,-29.36,-51.67,,18.50,1500.00,,,925,Conservation ,Cover Crop,13,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.02,Mg/ha,1,0.02,,,,,,2.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
955,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2005,64,1,-29.36,-51.67,,18.50,1500.00,,,1860,Conservation ,Cover Crop,14,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,6059,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.46,Mg/ha,1,0.46,,,,,,6.100,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
956,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2006,64,1,-29.36,-51.67,,18.50,1500.00,,,1447,Conservation ,Cover Crop,15,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,6477,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.22,Mg/ha,1,0.22,,,,,,18.700,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
957,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-WF,2013,2007,64,1,-29.36,-51.67,,18.50,1500.00,,,1476,Conservation ,Cover Crop,16,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,5435,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.14,Mg/ha,1,0.14,,,,,,7.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
958,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1992,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,1,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,7919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.83,Mg/ha,1,1.83,,,,,,42.100,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
959,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1993,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,2,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,2350,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.42,Mg/ha,1,1.42,,,,,,28.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
960,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1994,64,1,-29.36,-51.67,,18.50,1500.00,,,1993,Conservation ,Cover Crop,3,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3436,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.73,Mg/ha,1,0.73,,,,,,27.700,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
961,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1995,64,1,-29.36,-51.67,,18.50,1500.00,,,1244,Conservation ,Cover Crop,4,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8274,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.8,Mg/ha,1,0.8,,,,,,29.600,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
962,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1996,64,1,-29.36,-51.67,,18.50,1500.00,,,1100,Conservation ,Cover Crop,5,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,5920,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.15,Mg/ha,1,0.15,,,,,,16.800,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
963,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1997,64,1,-29.36,-51.67,,18.50,1500.00,,,1934,Conservation ,Cover Crop,6,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11798,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.6,Mg/ha,1,0.6,,,,,,44.800,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
964,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1998,64,1,-29.36,-51.67,,18.50,1500.00,,,1536,Conservation ,Cover Crop,7,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11983,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.09,Mg/ha,1,0.09,,,,,,19.200,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
965,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,1999,64,1,-29.36,-51.67,,18.50,1500.00,,,1458,Conservation ,Cover Crop,8,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8879,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.13,Mg/ha,1,0.13,,,,,,24.100,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
966,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2000,64,1,-29.36,-51.67,,18.50,1500.00,,,2046,Conservation ,Cover Crop,9,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11498,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.04,Mg/ha,1,0.04,,,,,,20.400,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
967,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2001,64,1,-29.36,-51.67,,18.50,1500.00,,,1805,Conservation ,Cover Crop,10,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,10667,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.11,Mg/ha,1,0.11,,,,,,23.400,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
968,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2002,64,1,-29.36,-51.67,,18.50,1500.00,,,2898,Conservation ,Cover Crop,11,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,12628,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.09,Mg/ha,1,0.09,,,,,,51.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
969,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2003,64,1,-29.36,-51.67,,18.50,1500.00,,,1452,Conservation ,Cover Crop,12,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,9025,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.05,Mg/ha,1,0.05,,,,,,33.200,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
970,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2004,64,1,-29.36,-51.67,,18.50,1500.00,,,925,Conservation ,Cover Crop,13,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.04,Mg/ha,1,0.04,,,,,,7.700,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
971,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2005,64,1,-29.36,-51.67,,18.50,1500.00,,,1860,Conservation ,Cover Crop,14,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,6059,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.97,Mg/ha,1,1.97,,,,,,26.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
972,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2006,64,1,-29.36,-51.67,,18.50,1500.00,,,1447,Conservation ,Cover Crop,15,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,6477,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.28,Mg/ha,1,0.28,,,,,,21.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
973,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MVB,2013,2007,64,1,-29.36,-51.67,,18.50,1500.00,,,1476,Conservation ,Cover Crop,16,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,5435,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.35,Mg/ha,1,0.35,,,,,,18.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
974,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1992,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,1,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,7919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.65,Mg/ha,1,1.65,,,,,,32.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
975,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1993,64,1,-29.36,-51.67,,18.50,1500.00,,,1719,Conservation ,Cover Crop,2,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,2350,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.36,Mg/ha,1,1.36,,,,,,26.600,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
976,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1994,64,1,-29.36,-51.67,,18.50,1500.00,,,1993,Conservation ,Cover Crop,3,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3436,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.76,Mg/ha,1,0.76,,,,,,29.600,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
977,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1995,64,1,-29.36,-51.67,,18.50,1500.00,,,1244,Conservation ,Cover Crop,4,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8274,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,1.66,Mg/ha,1,1.66,,,,,,36.500,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
978,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1996,64,1,-29.36,-51.67,,18.50,1500.00,,,1100,Conservation ,Cover Crop,5,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,5920,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.32,Mg/ha,1,0.32,,,,,,15.000,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
979,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1997,64,1,-29.36,-51.67,,18.50,1500.00,,,1934,Conservation ,Cover Crop,6,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11798,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.81,Mg/ha,1,0.81,,,,,,37.100,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
980,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1998,64,1,-29.36,-51.67,,18.50,1500.00,,,1536,Conservation ,Cover Crop,7,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11983,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.23,Mg/ha,1,0.23,,,,,,18.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
981,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,1999,64,1,-29.36,-51.67,,18.50,1500.00,,,1458,Conservation ,Cover Crop,8,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,8879,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.15,Mg/ha,1,0.15,,,,,,11.300,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
982,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2000,64,1,-29.36,-51.67,,18.50,1500.00,,,2046,Conservation ,Cover Crop,9,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,11498,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.08,Mg/ha,1,0.08,,,,,,21.000,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
983,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2001,64,1,-29.36,-51.67,,18.50,1500.00,,,1805,Conservation ,Cover Crop,10,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,10667,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.04,Mg/ha,1,0.04,,,,,,16.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
984,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2002,64,1,-29.36,-51.67,,18.50,1500.00,,,2898,Conservation ,Cover Crop,11,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,12628,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.11,Mg/ha,1,0.11,,,,,,28.800,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
985,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2003,64,1,-29.36,-51.67,,18.50,1500.00,,,1452,Conservation ,Cover Crop,12,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,9025,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.05,Mg/ha,1,0.05,,,,,,17.600,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
986,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2004,64,1,-29.36,-51.67,,18.50,1500.00,,,925,Conservation ,Cover Crop,13,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,3919,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.01,Mg/ha,1,0.01,,,,,,2.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
987,2020-11-23,141,Lanzanova et al.,,Q0,DE,JJ,Brazil,Rio Grande do Sul,,BR-RGS-MJB,2013,2005,64,1,-29.36,-51.67,,18.50,1500.00,,,1860,Conservation ,Cover Crop,14,CRO,,Soybean and maize,Deciduous,Managed,,Typic Paleudalf,Sandy Loam,66,25.3,8.7,,0-20,1.55,6.5,,1.4268,,,,,,,,6059,,22,2.864788976,,,Runoff plot,,,Runoff plot,77,,,2,0.19,Mg/ha,1,0.19,,,,,,8.900,,,,,,,,Table 2,From Evans et al 2020 ERL,17,,
